commit,extra
d2bb56647f285c1bc753f40abb7a9407569a540d,13
41976e2b6048c9a3d3e2aa80b275759b2cbb1174,1
995195935b5320416eff949f2399790e03a02864,7
47f56f0230490c1b7b7d47d10b83b8c19842d917,7
7bf6e984efddfd0e8cd7cd5802e4c82117f4371d,8
9ac9809f27548466d9b26d23ad0979c8b0310e6f,7
c0600e655a0360e3a1598416222b89a6d8be66fe,8
9d2d88431395e40e77527a3b14a0a5ac7c5cc9e3,8
b4018c4c3041faeeed7ba368da8a23e6a96f6ac4,7
d42eadfeb943fca81adb3932ec2cf23c7ace11f9,102
e0372643e1ae157722cb76d690a48f37dfa8eed7,68
671ed89f2a417c515f3add846134817b133bc559,9
179d5efc810f1fdd7e3753b84c8fb3ee75408ed0,23
9a408210698e20b32d6e047921cad21eb433fb14,2368
e704ec5c6f2bed783ee92c9cb0497093ac831e70,4
10faa303bc6fdcbc687f0e5bdbcfa1c6f6197a90,3
41f9c142975b1ad04bb4bfe69bc29272f17f806c,1
800e24616ae0ec36a369900761282bca05169d24,152
b03407289fa10c76065feaa4a12dbd53f857e56c,61
6ba4e48521a0b8ca45f6874727ee61c92a418e49,559
cc24b68584408b3edff50a23c8502bfcd6b90dad,1
d63a435787fab9214bbf787a0e15e0436fe6bf65,46
431bcf7afa9b5670824e35c9de50747511b493aa,12
5ab317d4a6a7f7f67765b13b1e9b24edc4291aac,89
b7269f229513156828656233e61f42f8b8a71c41,596
934a2b6878b9c710352d558b9eb153d471282506,1
bf0e185bd689c8358abad690fa64f592f3ee959c,91
09c94a170c3b6552bd744968dc09fa862b8693d7,6
eb07581502320b1fbc53b00b359aa1cf94daab5b,364
5b3ccec10d3ba1fa46a58dd6735c24a5e501d240,116
66e7e42800420a3252405015b00758781d724b91,321
3e70e26278e9cc5bbede383616140aafd4e25446,25
61063ebadec3b795cdbb224c7a5e61733d61c2a0,37
4e45385a8d906411e95a30897527a8786c17e618,930
2e36c4ea2ded8be5d51ddfe8baccda50f3f36109,68
c279a91c03b73d5ddb6c8fe9290524c89653c2ac,11774
a9bd27ce5cdd833f7f2182432e3f36697466797c,185
c09f07edd933e137f3b0f8137832e48b9e6d1432,677
cf5e925c1006b7505685a39b54eccaba82f55699,178
456998f043c1281a1d202ab26dd7507bbd2a4902,4
78671874513621eb4705fdc4d62986ace77cb8ee,1
4db5afdf7e0fa871a982f3124686794bc3d87bdb,73
ef6a76450963855a43f1bf979cd1b9f66559f473,217
bf00308ab245df7352df9afd61e54f476e641bc7,11
0676cad200d133977567a7ff974657663ceb9b41,61
293bfb03dd4a4761c22ff9b8d18d6aeec16bcdfe,1
7a06dbb87e8d602d5a066f38aafb95c9ed360f6d,1
3b1d217310242e86366fdd43e43bada960f5843b,73
2af3098e5af822689850de061be123b0239e6093,6
7bc4aa7e72ca7d7a455ccde5728925e10f027d57,8
0dfec752a3c4f64b0be01b8adb856f63c57f6cfc,555
2e44511b13e1619b00987e78105a8095ab9f95c1,238
7d10b2370fde68270aa98f1b1996516b0293e0d6,817
d293c17d21240a03c0af25910333b43348f73823,32
c014920dc1e0033a33002f82a55f819e60ebfe7f,1719
31ec7650ac5b8f0cd416b277d83f96951a117d97,271
bb35999f51e75a759cb12a023462f7379464dfd0,7
17e3d4e1eefc198197c7c0ccbd1f2d36d9c62b6c,386
6068df3ab20c99fa433512ed12fa1bc396cc40e4,495
b34654bf973bda2c9b97796047a2943d6726acdc,63
e98a4ea3362229661086d267b7acda00111e3a9b,348
3e1c88e3e0ec8d99b6896cfecd09cce73ea34bb2,3
60f4d285aff3fe6fa850a263e9a63a2a57d411ab,2
4a5557203b05dccf99d432cd18e62fa2af7cb3c2,34
7920b9229bee366fe89cb8ce908cffe7408a2259,1
fa1f286cae696cde2241df225e90407a8c0bfafc,484
05fb544f23f9e9801009c07c6bb037ef197d3e90,1073
aa092f03d8914aea9c7b11ad000be0761cb5f84e,32
297fa957f772580a20c991583eb92e4c71846998,864
46fa7d987b08cc159c4cb0080aba6d2ad32d2a2d,956
26a614b4d1530b49dbe816e34652c2c7b81c6959,4
c65e79543507cc8bbaf291e77258ebe5b00fe099,1840
73c6312391594fe371090d9988b23e82ba10f440,32
5bf8aa2b4993e006f5278288e0c2d20769958798,1735
62dcb1aed0db213d7566e8eefebe6fee416a4aff,48
d8a5882890018b19225afb2b05c245181d86519f,221
aadac369dc82ae9667d93f96ec6ac1af1c223921,39
928ca7bfb0ffda67472397a77f29375ccf9c5a8a,11
e6fdbd5807482b0feae0b5fccb36e536361400a2,195
a121127082244224b4070806ed4f8554766aa348,8
ea57916d4e4a2113f8974361521bb8610f9f5895,7
e4fd61a1e043f69ac1e84cdba1c9e139d57a0b2f,587
f95d83f6c742cf82c1296d5b64202aeb760a9200,15
ee1e5953c4df51cb406d9eed6d977672f2e9c6db,14
8c72edf7384a8345eab18db6782c72859aa2e45b,2
930f3653db039baeafd79558b2c9bc1c78965a0b,2
574fea66ec21ad76e5d9745a6cd4df261596d5ec,53
b37922f34f51d63837326813b3c2514237ba3c32,3
88cf3131217517068810d4029e59c0db1f041a11,3
b2b41e37ecaa031fcf0ecf10271a469ae1e3e2fa,16
e6342abddd81ba58b192f32113896e75841d2e99,16
7664520dce94403db9e56bbc84c62a886a56db59,4
3ad55053bf4076e2423853175d3ff97ffaa234b8,3
fd7ae7aa03722a3ba3479d43de10129d586c14d7,141
f4184344b1ab6c7bba4edaca267e4a01e9724c3f,20
647f906a40332edce015f98c105f7f8f8d4f3d5d,31
2c259e8a7339a2ebc8166fe643cd6c818ec5fb87,135
98008f2ab79a961dfe5cf0f1cbdccfaabab9a705,7
ef6968dc485a80d3b299d339f8ec502199674499,59
56e95a2e94971030a56e82aa4ed13169a4c1f943,1
c4d72cd8bde7be498858cb22c918d5494133ebfe,30
c7952f629f1c4d81f5af82b9cae50436f5231831,5
359153e331d1bfd8b1bd51789e9ced14f51d87d3,7
03025d49d026b29f05203438f1fea52cc4d26600,6
db7c76128fd0b71e0069067aab5013d037529c95,46
4998a14144ebfc2bc886c7972b73f26941f54f2c,80
96cb3f7c80d19b05dbb60e0a9e578350d78925b8,328
d7f79e7d98c95a9437e144948db8d8dd1e9156ef,2
3de3ac31cc9ca1c4b705b10fbbfcb2dc26e51871,53
3ebf4b617375f94e7977816f9862b6d9ef543f20,2
59e0472af1ae1e0a9763451cd6b14ad0c58ad821,20
ebe6f8b631be7fa29dd4f3b34dbc83256f4aa627,96
7eafd6cd6f87d48d4a27543f2d2457bebfdf4c44,10
abb5389ddd8ed2706d82fee13d85ec76ae8bd11e,1
423041ef9d35da22ced648edd47ee0f280346e95,2
7951c4a68d8beb82cb38634c2fbd92ec57168f5d,12
e99aec9e9ecb0c8065594cbeee78e058d967f4eb,83
f783a65a5a308b003878a6dd912d49732002479f,6
732467f0883497d208a40d7b2d178d973cb2b230,12
4128be18a3fbe9428ae4be8f44a8d40516512ab6,1
06cb9a92a63f295cb810aa8ed865c505e2265e2d,6
43f0c74461885edde7874f8bff99a928a409c2a1,1
d39e519ce20e0b9d8f862c67df9394a93356024b,25
1574284e3eec47685ced5b83fc7cd6b7facfe430,3
b029582655b2df63d760f600af46c55c53cd8c62,26
9b5f70780c0dc9931e53bc0d98df878a80f157b1,80
9102ea95e2b3c80715d1c1f47434bdbd1a469103,3
4835e3bd0fee45a9466150f1c246446aa16729b3,3
c43dc287be1b7a49885365dc960fe6ed4d7ad480,3
1b12a342c682fbef54398c718c9e5ca346a87891,4
097dfebdb2db85e854f21dc8ee7fb34e2d424409,2
596e4e97679ca925c9451ccfd12479153b1e44f5,8
0e23ffd511288087963bea77a304bee509767401,12
e2b36be5e8752aa9dea3ad9a414f9c4034c63a88,1
459cb697b5590859537447d1499f542b118aaf0d,13
bb891758bff1b0d40de673743f4d68d7e7e1458c,112
41c8fee3e7166e6aa8f6d454de07411c80bf9b17,157
318ea29a8661d316c13dfc2d3a0230abee91a433,28
593c5e12e19af6f7286937d9669e56e8c2f423b5,27
f899eafe850e7e777e4f5de123ec39e20ca87f3c,219
72b292d45cee57d5e58038034743c2d4d0412201,25
35ed224d04ba3eb604dd6b8029ae346ecbaad572,34
295ed7e2647b6c314dd3e604fed9abb9370a3926,5
ae839f4b2ed90b15cce8fc0445f65bf249557f94,79
89c682dfb9a09409b068c7b8f77d88f3f98dbcbe,66
8bfef60b07be59de3bd12113ba3f4a134432782b,37
7cd6cc17afaa88b3342dba0814a35c7c6686befd,36
a7f6b0ab4fa4e43a2fa7bcb53825277db88b55f0,1
5b4cd9bb490a8e86e7995a8593a0984dee8df654,242
c16a268f476926ef887d69bc43bbf6d295d075d0,12
662faf7c413b8d393c2f096d1071360e0900b227,6
064ef8b81b461cc558070049d64edd758f01c250,6
96febbb7622db6864542bd0e8735774b715c6a12,95
86a96cd759af3a6510557ee8f04fbf05be87d4a4,365
a7d1cd75ec322a2db2395336418797cc352f2b70,5
fecd05ba2f0f5bc64387f008fa25fb3b48f1da1b,20
6de5ce6bacd17245973004d9b81005a59933e049,6
c8e9bc493bf653c2744d944c60dc830c7ac2d0f1,7
efd8b54be2eb52365d149ec935fbe4b6df476c00,86
deb0aef30cdaa78f9840bfa4a919ad206e8e73a7,1
38a48729f0ad6c0167011a56356c68d427e5b053,1
b05c23de446e55a4cf84889269144310c21d01b7,587
e57eef4bcbe99601048f60b14138b89ea0ecf9a3,19
54c3441e9cc186143851c396befb6ff1b2f1ae5d,223
1b1579c89dc4ecaabb9347740425b0cf967357b8,21
7e62971c86f8e16d280517e776c85bff886648bc,895
019e967113bd9479b26a45cdae27d3384e4598ba,479
352f8b2fa6f213919c199a75153b133327f85b9d,2
c357ebd590a16978b9cd2e7666f13ed2fc50a260,14
c3cda260b6be0d5366c7fbca24a9780e00d806ed,15
a7d987544d7305a085c3e1e3fb26013e13b276cc,605
c34cff70350df95822eaa0cfb61be3f04a7628b6,3
3e9caed73186e98f0db011b51c3fd6a96367f2c8,26
6da111c53df343d09eac108a3a38528c9a0198ce,9
5ce4a4adbfb8e9a83984ca8a9da4b147b93c215b,116
ce1a0eb6c97439a64d1e3619751a70d95168f20a,3
0409b42a02275e426de6a16ed22a861e2b4264ce,135
862105ec8ba300f4ef6cd748051c222ac13273f9,45
0764589ed1bca3fdf46b15f6692dfc3fdc3c1c47,13
f4cf1d6d18a895eceab0765b8ce112721a7a9cf5,4
0d538246fbe08aaa5a9b38e88cd4ce940e3d3364,62
194d7408bb8787cc75b6716b97559d62201cde86,67
600f366a139584fd2e4c4aff7f9aa54a7ccd25f8,18
e70164316c3fcd5c3d900e20ccccdcd563f9ece3,21
27671c800df31e2b73c2f92696e1f3f7e3661dae,2
ecf29f10adedd1852824ce5f3575c0ba6d4e5d93,3
836332e0a1c87fe5a4b06090398239772b4428b8,3
50bf7d5cbc9dea8355227b065b01ea92ce9aa060,1
de9845588d2b6f411641b442cdb5c5fe7e2dba75,7
fd490c6490061cbb89bc28095be8c0a4b7ab4725,14
e221536ad81241e8c46ee38ce351276a2d462ba4,13
5b2aac7c73b1b3642f68ff823e1f29876c93df50,29
2fa3365f943556b3e123da12144efd2041bbfd5c,1
3f81803b0958c5f4703c9bcb6ae0ad59cf678056,714
a782a6231fe7c13567e745b49c531b36d506b523,2
d421c473a92885979588b983826fda6b8241fa83,262
d9406a8a1a4162486b65aa95f81ef348f3cc8f8e,129
4373580e6b9c2e73c203acab8b39bba7491f9de2,123
81345306c87f7a6859aad02f31eb01ff78cf90c7,3
8f9a1af253f2b78088600ce9ebde2b612aa45a69,78
8e36339911c6144ed494873c837b7c6316632175,4
5a0510934f3abf0c76f7c3d990c0ba1ff9aff377,2566
31900b6baebef063e7eb0effca8fbccb22693127,6
2444278b8b603ad129cf08968521254324a620c8,53
a73996051543f3206e07dc8a29bf27f392627891,1806
ab77e4c3d74bfd006a69f22f9506737f648f151a,57
ce30c76823a983a4f45d442127dd8e022ad78f80,11
2bf7dc643f75bbfe2dce0f415ea89dcd5444da0d,11
55d69b5ade4841b79afd7c9c1c1f0de278ec950f,16
4e693d12abca9f651fbd80cf6ddde2f51a7621b2,8
f43320dbf28e40defd5c4bda210e86a63fbf3d63,887
5ee8536a02ca28a66572319d6c924e26099012c6,56
12f1b4f76c43fbe018ea225460de174036006e9f,43
0d7d6e1f0dd1136e2aa51b17eb8d2eaa88c5db4c,12
a931064a52f7e47ef8d6d8518d60b8171396ca37,1109
f00a5d2f541f4ce30abbd3bf8a2218a638ad526b,1
37d95687c47beab841cd67003de3390414db0dca,3
81cf3dbf79487df17dd2e8a2f89528919f762a24,38
04f5b5ea830abece5c425c610ca2eb1401ac47e8,83
0829bffdeca5fd240fc748c2113f0cf4b95195c4,61
84aa41824ca1fe0dee95945b215bf9cb6d15482a,15
030ff4928ab81ca03674ee6f03c06fd04242ed76,42
ff1fde6151c114fe90ec2bc5aca7803236fa50d0,111
ffc7911bec0bd96458dd3dab4ca6debe3a7bf2c4,10
4b1f5f4bd674718c0960a203922b37420cb6a6b2,719
f2f63773d8ae3217b71f3be19031217c161ec7c0,2
567faedc59541cd732077e1d10e73445096e5a10,2
6774d39c96625ca807220730d3d1acfae20e1b31,3
cce03074f54f46c2f1afecea1c1e3ffc48ce79b5,1
6ccac5ce283dcafe45cb0714360be078ba4e8d2d,154
4df98e29272eaf301488f17242c76f8e3b55acc3,251
25c8a117afc5bc26bd3f28c50347358f8bdd34db,17
b4144940357e016c8fe0daa6c281f80428676b8f,81
ef183a1d23be88edaa80581fc4b2282df3ed46ca,5
4647f753bc22d3fc4b57f326608663173109aeb0,123
348531ad8dd9050e978f6b182086d11a9b4dd3a2,216
c10efc646e848c1d93f59baabdf9dc2e3d813432,21
fbcedf2da21cdc96a3262f1094d7a9a122dec75d,7
e22b8e0d17ba1be9cfce4f0de5f96d335fe36155,628
c76770f40e1dcdf22c70f5db78660a8c2755c33c,19
76ca3eb19190f91e301f4db99b13aa1f04edcbb7,138
8b61ee522e63a0c11c4196a7c42694efb12398b8,51
cfcf69703f0ff7c1c32a362f4b7b6c76f7937a54,278
f19a11a30605a045b87e97ebcb7402ab7f2708ab,856
dfd1dff383d2d9f03031edc24380fc7ecb6f107f,135
2a6b7685ae41983c90b3a27750ec5e07557a3a4e,572
fbfba6bdca16bc81060f81cdcd9eb68df2d4dafd,1630
8f391d4d511aaf429ebb4d3603c5c3e28dfb4b0f,42
8f3d44033bcd5c439bcd8667f71790fc2fae5310,81
000ca44b1615669b0643c07ce4750e902c7a1af8,178
eb9573107db76f2e867764d38bb43e6fd949bec8,1
a4edaec81a9347bb83dc9528255d1c8541e2c67f,115
53eec78bea576a54c2efa16499625c738f62c556,33
7cc14c595a68292c0c893e3a9e502e4a614e6074,51
0a145fdfe0835425efdfba19534dcee36905e958,5
bd42aeaf0f5ef2b4580a0bf8a4edec00b62e67b4,1
c4788f7a0b14b7bfe6dddc8cae225d05895e19a5,79
25d61ef25a8471b92c84a9b1c837440cb80a55f2,13
234431d8f017bf8b258df8a780d78feff1b4409d,6
a1f0fe3eacacb4bee464e8e79a0acf1608aa8aff,14
8ce31263e1db85153bcea6ed88c94c4d0c75ae0f,11
84b148a35a25393b985da2dc7943a3d796fcea53,12
af733146b1e4c9b1f8793014b8c4631e7c2bd526,4
dfcbb20d4142130d49e41e91fc1a0ed5aceaece3,11
588de059599ab6f6ca06b806271f64f1b7e3d990,615
230b03d1023721cf4d6607ff1303188899b492d1,26
3ed52180977a2167ba046c8913a3ca69fd3173f9,1
ea859f2fe7baf517535701b34387072593de137b,22
77d0a17be738edba819186dd4ec82cfab3ead928,13
ac29c5e9251791a14f87359aaf6019dfe90bb5c4,1
fab8eca1243451970cb8c9c997eeff1c29530814,15
8187c8afde804fa43c255397eb34fd8804256adc,1
67d0ed189f8c01548888469c0e65b3eed4dd5f72,1
74d6004f1d8772e595ce4e590fd81a7ebeb39131,2
10bad040c27a0e22c7806c09289e89bda335ce73,7
c52e744cba650297856932d7bf67c249e7a652d2,2
1c8185ce52ad8004adbaba40a13d097223803737,1
b64429bbc62b9f4e30dd1fb6a780817e70072a9c,1
ff04fe8b1bf5ad395b214a95575593cc63267ec8,4
c70fe77952f4b28c60208385a8e65dacdff0915a,5
09b6dae11bca4ac0d3dd53c13ed9c6d440d4af02,2
fea723efbd4e3133a646a30bbd3049f6612919cb,1
d3e77f1282b5b4d83aaf14689d39af7494ee6b37,25
c8b32afaeb1b32c63c2eee0355abbbc8a15a8295,3981
378f6da221439641b0070dddc59fa9553875d3a9,55
84a268d09ad650a27302d2f6ee9766037891fa70,17
cf7da2a7d5242d7998000760102f7978401ae752,22
b4cc9f2fd9c8219279043b5906997538d9612414,2
5cc967f21ddb58491cbefd816c4c140400f92e09,1
0fdf9fbe62ad248c1684f9588684a177958c6811,1
2c90f2350b87bb858614afdcbffab94863c4d5a8,1
e2ab4438f5ba3cf9e3e0e5ffe6b64730134d441c,6
0a49890517b1582ef9dccc0bb2418072ce868de0,1
5cc56236489dbe5e245f869e5faef938ddbdcb00,3
0eededde368163e37061c68adf15adedca2f8b4d,1
e9efc039ec082f233587985573c958e9f8a3de1c,40
6202c03d13e025b30e5820f211dc8cf7e25e9a9f,1
1a9beef08153936cb4093060de4d34ecd636418e,1
3810b4d9ae65dfce27b66b9370ada0f5ee6c0604,3
7722c20877366de43a3a030f6daa0729a7bc394e,11
ef2eba7b14b165353be9d13f5b592eee8911fdbf,32
5e3edf5cdaa04fd00e10bcba253f948022f74ba9,2
fd7451e233be8494cade0e069b27ad431b3d00c6,5
ea26455c4ccebf05f6ff72c8651bd07ba8adbbdb,17
223ea2a39385f866e06dd46de45109608c2d4dc0,3
8b8dab2970d38954ff3d0085e908162bf63df295,93
28610c4092b17904f3e4c55fd6e6e9c78cc86c90,1
9bc4f0c25c10ddd91a29ab9cb4f05f612c6192d3,1
1df962bb07b43e247deec25007bf80044603aece,40
1d724f145e84224dd05fa7acb4bbd7dddec31298,4
75b54a395e621cb285353fdbcdc49b1eb91cff6c,24
ca26efa4fb03bcd637861a367c4080d6bc574274,2
d4fe751baaf0418bfa980ad2f0a199b9d85a992b,9
aeb5b401687fe65f38bbb333041eca2d8cf50391,24
d2069827d5628c79a2fa8ab36844e9f78f3bc44d,4
7e9d65675a716b914595ae99b177307c1ce41e69,4
9cb1522ecabbd76b5926d96bcff0480f6767c5e7,2
b69e6388d3289784974358e9baab96a7dec8c761,30
d5ea05e4487e108471a41bd698e6e03d1a11a3b8,10
6078b54393c6a01a28f89a6dc93bfccb651468f8,43
ce0731df5f550d4f5709b843dfbc4a28940bdf55,27
e7c6e626e070459660a3a5003dd1270a2a09b533,91
0e70f98171f32545bafc76afdea4febfcd2251f9,3
cd63977687c7a5815e3eeb75993ae32a79c83e8f,5
b6fc2551d9b322032e92af9bc6f00107666c05d0,394
43f347bae0bee68e7aeaf56adf2a860b73fe4bc3,38
618cedddb0cc0e06ad77eaa6b5123e42d745ec15,59
5fb89cb09126696a3e750c508163b3bb10c5d30d,19
173d46ae01e989ccd3f771937093ecfadfaf3e8d,9
61486c2d7c25fde816be20571e129b69c8bdd91f,566
37d5efed4e71fa1934d2ae245cfc964a558e1ef6,22
f6596d265455391e7435f07c5b36685e3b220b87,63
51af4e4b0db696cf449a7b8251c6a6840fd83925,7
522e8655e2a2927f23f0293d25082c53e629952f,2
b8dc81214d7e5c21ab9c7b01576614ea164fb4a8,18
6c3e86390079e7d094a0a9cbc1b0a7a99789d4e5,1
d138757c52aff41f7c92a2e33e47681120466236,1
3d08496eb855f2925a3e8a70c229703d86f78944,12
4fe49642efa0010a8a5df60c59326799d66d5855,1
dca179c2c57e5242b0493100d2517881913736a7,36
0e2ceb2debaa0fefd5384914fd6bb8393f51d574,1
71708aa7ff705bffec15c3f66e2650a99981a0a6,2
f018cae68655dcc6ceec44eff2345d3f515e5cae,2
79a396b9c83a680ec6a82e6fd63e8eedb6b47c2c,4
2b39b22d67ec05b413f71e6ba767d01af757052c,5
b1973580567afab5beb2a2c8cc87bd39f06e7a90,12
b8b5f3471f5bde39f538c508bc6071d3db374c1d,1
7279559c413b5537ec124df30fe6d002004a9648,2
52f7dcc96bb8631e784debfe04d2947740edfad3,12
cbdba845dfeacecd38af66c2f2e317e1313d5d6c,7
b49d2fd34380061dff87ff2f91521117c59e3b06,12
543c79b67a7c60bfa3b32ef7c84367abd6da3fcc,10
ee2e0e290f5834d5e2b4c11129f4ba4df5ece9bc,10
0cc032a6e9db4902517c5cfd563297560eb977c6,1
88e49c224abecbf1aca8339a42bac4fe92ebc1bb,2
4413e9b5af6ce532622b77c8982a3bd2a9105d12,30
7326996bdbccc3ec95c82c4c8bf9b6feec8c7d60,5
36ba68781f619b83038be1c75a0a964154b5376c,91
4cf242d4b1ca47471d3ef7c31964636cbf1e871c,3
9275bd5076a81bf6ca0fbe1ca97c518be0c6375b,1
c7a5a51c8d2d887d49abb726bbdcfdbca6c8653b,2
ffddd860229b7f69aaab3069e386d8bb6e0ad773,1
00c92176cb370abed35b8d90163b1a1a42d7133f,243
3e713ca906630c731e21bd8bfdfab4433b9d2197,12
347b7577821aca1cfe5d10b7dff368b3cb0f7ed3,57
b9fee1cb355243cc33dcf52be7801d6e593e4887,18
c78085b73ebf7efbc1d950621179bc1a17a623ff,1
9d9f9c926c640de85652ba2328b21ffdd6ed956e,29
61e95b582b7bcfc59cd5115d1ebcedbe64edb8fb,8
8781bc3e63b0213d6a6a822e1c7b01c3d51558c6,34
e71d748e91db5c57d38931ed873a589148ddc4b7,36
2328cc29275b5f66a0aefc285c7f9c9c6202dc09,1
e04470872e9136658acf38836794999faef22bca,1
56e45ba9dd54ae5fd4dfad1f1f80b1ecea68da52,1
65a4c923b2e2546b41813dfc428d002de215eab8,4
4cad7c1aee1e8d5f11f2eeaf37f6f522c22d4125,1
70f812dc78fa552ca013d4652a876ee2e0fa43c0,36
43810ccb0c738d298360f5e31bfb9da5cec1d98d,6
88e261ccf666b5786faa168145b2962af8c96641,6
2dbd59b7f1260916c666367fceb89e4e27e1e172,4
9cdb2588b4295d06627c3032699da536d324323f,1
f6df15d5e09abde1ada59dc7860b7771cbb8dfe3,25
cf44287d7abf4485bd02188575912fd4728b727b,2
9b1d7294c03ee1be3647f62fd790d379b63db7aa,3981
ff94d10aa8cd2ad4a7be2afb9f6c6443e9c08d9b,1
09b812688ea543d053906eed7423b457e2291877,1
4d3337df3221e3be8d55d058f9a898a2d502b451,1
275fe55fe785aed0a0cda9fd7b7c7ff9555a9740,1
d48da59aa78aa12d06888ee4c595b87f66e35768,20
cb14917275ea40f36901ff825318a0db980240fd,5
04b427297486d599eca173d464bed41c10b5440d,1508
e69fe60f2d6377ea4fae539493997b098f52cad1,16
c8630523ef2ee3fb42fe65cc17af5b1b56e611bc,88
ddbad37a6a12a65b8451999f694731a3ec7a1347,4
5cd06314bca742411818e3993878b0c1f1a5155f,2
fb6eeb04d53205aa50aeed43d89f4b78acb75c47,1
5425a3443def607bf5262e8cf83e3330d5992e99,5
7e100dba9be080e71991b4064675aa2019be5e59,1
04ba0a54b41d0423627ecd446b936e38793b7814,5
f6e2f781a28a78d48c870c1136f5f4edea1b88db,3
d60eba7a359d6e619c7f59b233c3b88230d10fd3,14
fd73abbfdb84a8311b123e26348acd09818fb7b7,8
2f2c1634fcc0476d72a2d82134d82f5701c72c53,3
f3423ae5b3e8a7007125f2491b10dbb82e6a79a2,2214
fa61e7956b675c7b80617871ae15b063b7731d00,7
374a0bd531a60dd1cf8b8989a7c2b56fb452ccd9,474
f05312d9b3245ab753d29ac08f48dac369e80d61,8
bf6faee70d02dac347ffcbc978f5ad9075790e88,1
d38e616020fcd52f713a272a84ec02b759829ce1,6
f39c01672d1f7592c7c0d2c0d7289215ea94e6a7,98
9f1b150c5cf97509ed85513751513679600c8eb7,1
d7aa273c759b4a0025e010982356648dce276614,1
ece81946f758457f2c3b8f46480db0b700c056d6,258
02cc93be74e5ba25b47b0cab782f07b1e545fee4,1979
07c9cecd7d84a79c91bec9f02e17e2c6a3e74bd3,175
29e75d32e113966030bff587621de2f99b5b5c25,639
e6ab56e836b544e8a2875442c57ccd75c1b8aba8,306
376ffe71ba619a20954b6b30f458346235607874,3
4936f54c116000c4f1575f5e496868b2b5c9a592,3
258b650f0e2b000e447455f9aac13ceb90095e34,51
ce410568cb84eb374af99c855f4a35a86dc1d876,2
c8abd9d1570b6bde6b71130595bff13ec90be694,75
1ecd5b8fa6f5a41181bddff96921623b14c2b762,1
fc6a0fb8fadb20f9ba7aac865f773286bc8a3245,44
de539e0cb2105a8ec2b20a74d38aef0b46251c07,290
35d35050c1becc32d56f2d4a8c4aa3d79af732c1,1
5017343068c9fbf684fab2db34fc5ea6c4ea6318,1
8c067d8adcd53d9a400ee5ce68fc6d5d2d3fc425,2
e431ed9c19ee4bc54748a5bf04c0f509d57c01f5,3
f59fa9fa80c81332f32029eca11479695c849773,3
7e6d298be77154894037eaac048ecd816da98f23,27
4f265a12df91fc81a23e8a18f2b196a2d3a642be,1
40ec3365a4293dbd740d61be69694ed732b1fac7,107
654593d87496bc07692b23a3fc2d2a47b79ecf27,9
cb874ed08be50e36ecbd5244a0f8ea8a5e6868fb,2
5607f54defce88bc52a0440288f434cafffdb5ce,364
9d3cd1d4bc94623b93819a5fa906651a93c85f16,3
79ce61f2548a93157da7989b0790880f0ecb3c7a,2
c316b014dcd2d75d67562cc9e5fb31fdb5bd57fc,2
f7575a8e64e86f6ed9936675ff50c2a9b58a14a4,7
1d270d390d19b31b61eb36ab804cf2eb2239862d,1
84fe7d57ef172eb247406573a8153c36f24bca2d,6
378c681a479415481cc288b08e5caf9d462479aa,1
e2a68c3c7d130c140962af798a53aaa8adf95d83,1
5e98a20c7d2a0ccafb5c2fcd38eb2206382a504b,4
df571c866da0f140fb3e38d5ff8d8a39dec86919,98
da341ea3d147fe3fe6c1fe5d1c9fc9cc30d6c5b3,5
2c70400fc5175d7a83e663d437593b6d2d448ec4,12
efee39e229d2f51a255dce3b0058697c9f0f3c12,1
60ce4e0d4fa2d94be18684b62fc5f8b2e58a4db1,1
14e772882bcade8a8f970a360771623aa5cfd5d2,12
ae5ee7626e07936b13223581fdd21a563519fd6d,4
84d6482dc306c7afb81f2e2f65d5a49829e86b6b,2
1014322dc880f77370c06705e49ec6624d3c3f72,4
1731bd66e8e79f4f2da5438a3f18bd48d4224016,10
90198235019d12c00b3ccca03a36cc3d1579d644,637
e680ce21820ce2b384f8d4a12990ef64dfa29924,4
5d004be8ba9a0c34e387c249f6873dc68e20ebfa,5228
da4a5b2bc714713f710807ef0f856a05a17f0298,5
4e952a703048268dfb7a898ec3df0a87452d212e,1
ab0a40e055f2c1dc412f0ee971cc3e45ebf7846d,6
4e4141faab2ff7dd26c8adc042153a74dc062d36,4
b6717c63e257783699d3d201ed8490f0fb5fe185,2
b66e6a1f50936bb41b5df5909055ed1c3105a931,13
b06c90628dd5241763483ba048499a4800b449ea,9
a1ace11067c3bd01f6744142019020ea83dba95a,1
11218736a83aeb250e149c153e2d9525e0db1b48,4
9549b21d6191c383fbbadbcc023ce8561420165c,2
cbbaf49484ea7b16f1cb138d2df9e0f7fa2bb0d4,1
30bbcfed3f8b03f475f5a4d7fc06a242f0d906de,4
8c1fd22d05f37119357dd065ade3412b4a844eaf,4
d4121d769069be9f273a836bed9eddb47ffd6231,2
151be1abef44cfd83485ceca10b007b8e6b7c865,139
79bffc88c707eb6cf4974fd2dc83cc5e212a95ed,3
18affaa8c4fabd67dfe538241c7130fd3935a54e,1
9948977ff535de34b623ed2c2afaa35c7b731d46,102
429265089addbcc2058999d5e457d90e6caee1fa,1
ea52638967c375152af777eca699be9ba9b7be9b,5
aa9136cce3d786cf2dc9d8a46bf3c70d318f1dba,28
a98b0c457b8e35fcb0965ae20f042830434c89d3,2
